EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
100681,137.8,47.98,86.292,24.21,-999.0,-999.0,-999.0,3.167,24.21,79.478,1.74,-1.414,-999.0,29.01,0.241,1.321,50.468,1.248,-1.681,19.717,2.874,163.061,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100683,175.251,10.169,73.607,86.124,0.623,36.334,3.585,2.584,4.072,168.819,0.527,1.236,0.96,51.625,-1.416,0.975,27.227,-1.856,-2.762,89.411,-2.969,188.792,2,50.045,-2.23,-0.325,39.921,-1.607,0.039,89.966,0.000461281573949,s,t,0.00150270483101
100687,-999.0,92.485,47.133,53.657,-999.0,-999.0,-999.0,2.042,3.26,105.295,1.628,-1.414,-999.0,20.879,-0.952,1.312,33.999,-1.567,-3.024,82.561,-0.902,161.528,1,50.417,-0.906,2.003,-999.0,-999.0,-999.0,50.417,0.000461025356734,s,t,0.00150187015894
100691,90.201,24.361,24.139,216.357,2.466,357.889,1.762,0.95,37.204,317.141,1.626,1.381,0.577,20.381,0.494,2.278,33.138,0.897,1.418,167.422,1.746,302.295,3,159.147,3.045,-1.743,67.6,0.579,-0.287,263.622,0.00081448039868,s,t,0.00265331133733
100694,99.809,27.098,68.358,20.903,1.962,224.869,-0.685,3.478,2.106,196.828,1.352,-1.413,0.399,20.68,0.315,1.271,27.951,-1.466,-1.716,19.736,-2.946,276.831,2,77.584,0.454,-0.408,70.613,-1.507,2.485,148.197,0.000461281573949,s,t,0.00150270483101
100700,130.708,67.3,79.35,134.895,-999.0,-999.0,-999.0,1.802,44.967,210.205,0.57,0.867,-999.0,60.064,1.026,-1.733,34.218,2.135,-0.313,67.843,-1.859,387.224,1,115.922,-1.327,1.27,-999.0,-999.0,-999.0,115.922,0.000461281573949,s,t,0.00150270483101
100702,104.908,55.963,69.25,24.1,0.742,65.886,0.275,2.925,10.889,129.378,1.136,1.286,0.0,31.32,-0.543,-0.777,35.569,-1.151,2.084,23.11,-0.618,241.316,2,31.37,1.014,1.274,31.118,0.272,-2.406,62.488,0.00572068250088,s,t,0.018636116672
100704,112.413,7.576,74.813,2.709,-999.0,-999.0,-999.0,3.059,2.709,77.457,0.53,-1.388,-999.0,50.634,1.328,2.585,26.823,0.969,-0.66,22.415,-0.35,137.819,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100712,117.499,116.868,91.243,58.084,-999.0,-999.0,-999.0,2.804,58.084,93.773,1.393,1.186,-999.0,39.191,0.372,-0.564,54.583,0.435,2.239,65.491,-0.476,244.702,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100713,-999.0,75.113,111.29,39.819,-999.0,-999.0,-999.0,2.289,0.247,130.156,0.446,-1.312,-999.0,62.626,-1.482,-1.129,27.906,0.624,-0.232,51.387,2.652,107.061,1,39.624,0.079,1.792,-999.0,-999.0,-999.0,39.624,0.00081448039868,s,t,0.00265331133733
100714,-999.0,177.847,97.239,115.528,-999.0,-999.0,-999.0,1.752,21.543,211.446,1.097,-0.169,-999.0,46.944,0.899,1.897,51.49,-0.839,1.683,169.293,-2.077,275.463,1,113.012,-0.26,0.283,-999.0,-999.0,-999.0,113.012,0.000461025356734,s,t,0.00150187015894
100715,121.577,15.605,82.812,147.768,4.519,690.482,-3.259,1.658,3.288,249.004,2.477,1.341,0.902,29.777,-2.093,0.97,73.757,-0.635,0.18,50.738,0.436,284.904,2,73.938,0.901,-2.679,71.531,-3.619,-2.81,145.47,0.000461281573949,s,t,0.00150270483101
100716,126.151,32.529,67.083,117.302,0.541,55.468,0.752,1.821,28.361,227.081,0.784,1.394,0.522,47.066,-0.241,0.54,36.907,-0.69,2.305,65.193,1.629,240.999,2,81.97,-0.638,-1.706,61.139,-1.179,-1.334,143.108,0.00572068250088,s,t,0.018636116672
100720,106.916,30.373,74.497,22.225,-999.0,-999.0,-999.0,2.98,22.225,76.57,0.605,-1.414,-999.0,47.718,-0.487,2.674,28.852,-0.246,-0.296,12.195,-2.183,119.711,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100721,129.821,6.603,91.873,106.191,0.417,28.011,0.217,1.899,0.636,241.545,0.285,1.234,0.0,104.943,0.785,0.252,29.949,1.067,2.13,17.908,1.844,268.38,2,75.471,-0.302,-2.382,31.182,-0.719,-2.551,106.653,0.000461025356734,s,t,0.00150187015894
100722,126.848,55.276,84.725,52.036,-999.0,-999.0,-999.0,2.828,29.664,108.824,2.35,1.364,-999.0,21.604,1.912,-1.348,50.763,0.309,0.982,25.924,-0.75,239.275,1,36.457,0.898,-2.487,-999.0,-999.0,-999.0,36.457,0.00572068250088,s,t,0.018636116672
100725,119.068,68.893,54.925,118.173,1.537,153.098,-0.571,1.929,24.742,204.228,0.897,0.998,0.887,31.514,-1.241,-1.049,28.281,-0.128,-2.625,83.39,-1.048,253.068,2,106.759,0.906,2.092,37.674,-0.63,0.083,144.433,0.000461025356734,s,t,0.00150187015894
100726,176.489,57.492,82.073,100.619,-999.0,-999.0,-999.0,2.356,18.319,200.545,2.212,1.412,-999.0,28.623,0.356,0.702,63.318,-0.293,2.967,54.683,1.946,278.003,1,108.604,2.301,-0.768,-999.0,-999.0,-999.0,108.604,0.00572068250088,s,t,0.018636116672
100734,124.932,4.184,81.834,34.031,-999.0,-999.0,-999.0,2.593,34.031,89.592,0.52,1.221,-999.0,58.943,-1.928,1.023,30.649,-1.919,-2.668,18.777,-2.842,136.108,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
100736,112.225,33.476,67.144,60.931,-999.0,-999.0,-999.0,2.523,24.998,108.616,0.718,1.413,-999.0,38.837,-0.995,-0.759,27.899,-0.18,3.137,36.049,-2.034,158.219,1,41.879,0.552,0.986,-999.0,-999.0,-999.0,41.879,0.00572068250088,s,t,0.018636116672
100741,122.708,6.184,53.649,136.657,3.645,398.26,-2.655,1.657,1.085,239.192,0.671,1.106,0.677,44.389,-0.236,0.759,29.785,-0.323,2.414,99.451,2.3,250.848,2,134.355,-1.006,-1.375,30.663,2.639,0.268,165.018,0.000461281573949,s,t,0.00150270483101
100742,138.218,56.54,106.947,25.514,5.017,556.447,-6.29,2.688,14.646,185.225,1.527,-1.361,0.958,37.567,0.822,-2.728,57.367,-0.461,1.194,15.166,-1.369,283.991,2,48.605,-2.451,-2.793,41.686,2.566,-0.12,90.291,0.000461281573949,s,t,0.00150270483101
100743,128.343,0.537,81.958,83.494,-999.0,-999.0,-999.0,1.948,31.779,160.519,0.575,0.984,-999.0,61.742,0.392,-1.453,35.482,1.172,0.332,35.918,0.347,293.186,1,63.295,-2.633,3.015,-999.0,-999.0,-999.0,63.295,0.000461281573949,s,t,0.00150270483101
100744,125.908,9.715,86.756,3.512,-999.0,-999.0,-999.0,3.148,3.512,80.77,0.603,-1.391,-999.0,50.376,-0.909,3.108,30.393,0.023,-0.168,17.598,0.255,98.058,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100747,137.127,88.31,67.189,93.061,1.735,129.801,0.081,2.51,4.321,184.536,0.718,0.953,0.816,40.881,-0.96,2.833,29.345,-0.522,-0.979,73.792,2.805,251.823,2,66.33,-0.045,0.329,47.98,-1.78,-0.919,114.311,0.000461281573949,s,t,0.00150270483101
100749,158.982,5.344,112.795,16.106,-999.0,-999.0,-999.0,3.227,16.106,104.552,0.971,1.413,-999.0,53.054,-0.216,-2.658,51.498,0.573,0.47,17.482,0.292,169.554,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100753,142.046,3.467,77.607,37.394,-999.0,-999.0,-999.0,2.746,6.966,115.25,0.598,1.172,-999.0,50.541,-0.131,-0.765,30.216,-0.466,2.793,44.346,2.888,187.032,1,34.493,1.829,0.194,-999.0,-999.0,-999.0,34.493,0.00572068250088,s,t,0.018636116672
100754,64.408,0.94,47.168,30.512,-999.0,-999.0,-999.0,2.221,30.512,49.594,1.268,0.915,-999.0,21.872,1.835,-2.668,27.723,1.007,-0.608,6.582,-0.538,143.249,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.000461281573949,s,t,0.00150270483101
100759,146.208,101.815,124.046,42.783,-999.0,-999.0,-999.0,2.185,41.436,166.406,1.576,-1.346,-999.0,51.027,-0.666,2.224,80.4,0.288,-2.094,34.624,0.516,192.554,1,34.979,-0.286,-0.823,-999.0,-999.0,-999.0,34.979,0.00572068250088,s,t,0.018636116672
100760,136.143,82.577,75.87,41.703,-999.0,-999.0,-999.0,2.813,41.703,73.037,1.127,-0.431,-999.0,34.341,1.18,2.26,38.696,1.873,-1.297,44.273,1.985,256.662,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
100763,89.092,36.848,30.457,160.609,5.381,1022.334,-6.22,1.183,20.373,224.934,1.351,1.383,0.873,22.776,-0.61,2.497,30.771,-0.017,1.473,114.444,2.104,327.983,3,78.645,-3.7,-1.124,61.685,1.681,-1.053,171.387,0.000461281573949,s,t,0.00150270483101
100766,114.044,7.884,69.868,53.891,-999.0,-999.0,-999.0,2.458,23.594,105.643,0.906,1.225,-999.0,37.204,-0.369,-0.805,33.714,0.299,3.112,35.496,-2.943,202.61,1,34.725,-1.233,0.336,-999.0,-999.0,-999.0,34.725,0.000461281573949,s,t,0.00150270483101
100768,122.183,89.553,84.474,203.05,3.575,543.846,-0.494,1.103,21.319,387.407,1.833,0.997,0.091,59.303,-0.925,0.123,108.692,-1.125,-0.963,68.907,0.125,333.447,2,169.756,-0.144,2.631,49.655,3.431,-2.471,219.411,0.00081448039868,s,t,0.00265331133733
100770,100.817,18.439,33.076,256.707,3.447,672.628,-2.124,0.841,1.072,345.784,0.844,1.414,0.994,42.337,0.359,2.984,35.723,1.056,2.514,180.796,2.743,402.018,2,186.756,-0.804,-0.579,80.968,2.644,0.042,267.724,0.000461281573949,s,t,0.00150270483101
100772,164.712,23.595,116.293,84.123,1.202,91.367,5.59,2.632,0.229,220.806,0.315,1.383,0.012,88.327,-0.21,3.033,27.847,1.181,0.798,10.418,2.328,196.874,2,62.331,1.838,0.053,42.302,3.041,-1.255,104.633,0.00572068250088,s,t,0.018636116672
100773,142.65,11.39,95.945,53.608,-999.0,-999.0,-999.0,2.432,53.747,171.734,0.52,1.338,-999.0,70.912,-0.418,3.043,36.893,-0.4,-0.808,16.316,-1.276,304.886,1,63.929,2.78,1.654,-999.0,-999.0,-999.0,63.929,0.00572068250088,s,t,0.018636116672
100774,160.348,87.391,86.871,3.758,-999.0,-999.0,-999.0,3.339,3.758,74.893,2.668,-1.359,-999.0,20.419,-0.142,1.933,54.474,-1.666,-1.037,35.422,2.31,154.597,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100779,147.598,11.936,80.208,70.684,-999.0,-999.0,-999.0,2.875,21.361,125.464,0.968,1.267,-999.0,27.703,-0.235,0.671,26.811,1.798,2.705,46.312,2.364,194.076,1,70.95,2.337,-1.345,-999.0,-999.0,-999.0,70.95,0.00081448039868,s,t,0.00265331133733
100781,117.101,4.943,70.249,67.095,-999.0,-999.0,-999.0,2.931,25.187,158.464,1.707,1.227,-999.0,25.404,-0.487,1.15,43.373,-1.224,-1.687,47.015,-1.578,205.24,1,89.687,-2.754,1.789,-999.0,-999.0,-999.0,89.687,0.000461281573949,s,t,0.00150270483101
100782,117.634,20.121,85.321,205.729,-999.0,-999.0,-999.0,1.165,28.686,363.054,0.284,1.409,-999.0,139.549,-1.955,-2.363,39.627,-1.257,-1.43,40.383,-1.939,443.641,1,183.877,0.4,1.112,-999.0,-999.0,-999.0,183.877,0.000461281573949,s,t,0.00150270483101
100784,128.858,85.54,51.132,205.907,3.98,666.252,-3.956,1.308,41.75,334.337,1.042,1.124,0.981,40.835,-0.506,-0.758,42.544,-0.206,-2.031,145.225,-0.88,382.662,2,210.539,-1.924,2.115,40.419,2.056,1.379,250.959,0.000461281573949,s,t,0.00150270483101
100786,123.928,75.754,62.203,48.673,5.075,640.212,-5.428,2.555,14.911,167.686,1.903,1.253,0.993,22.334,1.512,-2.788,42.507,0.799,1.042,42.559,-3.044,182.105,2,61.848,3.543,-0.12,40.998,-1.532,-2.364,102.845,0.000461281573949,s,t,0.00150270483101
100789,123.178,33.449,53.157,139.367,-999.0,-999.0,-999.0,1.565,15.926,203.351,0.724,1.407,-999.0,43.621,-0.44,-2.701,31.57,-0.026,-1.192,84.991,-1.85,282.441,1,128.159,0.997,1.11,-999.0,-999.0,-999.0,128.159,0.000461025356734,s,t,0.00150187015894
100797,149.396,55.873,73.281,88.002,-999.0,-999.0,-999.0,2.38,1.737,159.378,0.954,1.4,-999.0,37.061,0.154,1.604,35.35,1.088,-2.491,55.304,2.425,194.424,1,86.967,1.028,-0.647,-999.0,-999.0,-999.0,86.967,0.000461281573949,s,t,0.00150270483101
100800,88.92,9.326,63.434,27.932,-999.0,-999.0,-999.0,2.542,27.932,66.162,0.666,1.394,-999.0,39.715,-2.073,0.266,26.447,-1.596,2.763,5.78,1.989,122.919,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100805,109.838,1.118,64.309,198.636,5.094,1367.215,-5.784,1.309,1.724,363.074,2.294,0.982,0.817,31.86,-0.718,1.219,73.102,0.308,0.406,102.437,0.393,399.688,2,201.36,1.708,-2.339,56.753,-3.386,2.212,258.112,0.000461281573949,s,t,0.00150270483101
100812,138.074,9.651,90.873,54.181,-999.0,-999.0,-999.0,2.274,28.158,144.662,0.394,0.314,-999.0,77.578,-0.602,-2.21,30.548,-1.134,0.001,24.94,0.352,258.012,1,36.536,0.056,2.211,-999.0,-999.0,-999.0,36.536,0.000461281573949,s,t,0.00150270483101
100813,99.761,44.853,68.987,32.262,5.085,416.022,-6.435,3.219,21.818,128.09,0.856,1.414,0.506,33.681,-1.351,-1.991,28.829,-2.269,1.207,29.173,2.975,209.175,2,35.014,2.373,0.249,30.566,-2.712,-1.352,65.579,0.00572068250088,s,t,0.018636116672
100816,93.371,7.023,60.714,207.585,-999.0,-999.0,-999.0,0.946,6.7,376.927,0.201,0.78,-999.0,146.168,0.387,1.228,29.39,0.831,2.063,55.951,2.237,465.013,1,201.369,0.443,-1.586,-999.0,-999.0,-999.0,201.369,0.00572068250088,s,t,0.018636116672
100819,105.191,56.275,63.936,1.946,-999.0,-999.0,-999.0,3.064,1.946,66.504,1.841,-1.246,-999.0,23.41,-1.498,2.488,43.094,-1.258,-0.567,18.378,2.612,67.404,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100826,107.639,57.242,78.234,2.464,-999.0,-999.0,-999.0,2.836,28.147,107.126,1.455,-1.377,-999.0,31.237,0.151,2.004,45.463,-0.51,-1.521,19.209,1.117,112.192,1,30.426,2.474,0.292,-999.0,-999.0,-999.0,30.426,0.00572068250088,s,t,0.018636116672
100827,156.716,4.172,106.275,29.632,-999.0,-999.0,-999.0,3.164,2.581,141.386,0.476,-1.414,-999.0,75.113,-1.13,-2.215,35.783,-0.685,0.917,9.975,1.139,190.698,1,30.49,0.656,0.785,-999.0,-999.0,-999.0,30.49,0.00572068250088,s,t,0.018636116672
100829,104.428,4.096,74.055,9.817,-999.0,-999.0,-999.0,3.0,9.817,71.957,0.793,1.382,-999.0,40.13,-1.269,0.626,31.827,-1.836,-2.712,4.976,-3.039,192.486,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
100832,119.609,57.785,60.181,71.011,-999.0,-999.0,-999.0,2.281,20.106,119.927,2.021,1.384,-999.0,22.079,0.017,-1.98,44.628,0.75,2.143,42.358,-2.687,171.188,1,53.22,2.325,-0.134,-999.0,-999.0,-999.0,53.22,0.00572068250088,s,t,0.018636116672
100835,153.584,0.391,116.006,376.505,0.279,169.914,0.766,1.001,129.64,849.156,0.144,1.012,0.572,309.967,-1.347,1.627,44.595,-0.782,0.8,44.753,0.809,875.666,3,149.829,-0.747,-1.258,148.299,-1.026,-2.377,494.594,0.000461025356734,s,t,0.00150187015894
100843,121.43,13.741,83.381,1.196,-999.0,-999.0,-999.0,3.017,1.196,79.323,0.562,-1.348,-999.0,50.79,-1.366,-0.87,28.534,-2.264,2.011,24.771,2.533,67.323,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100846,96.323,33.777,66.324,27.804,-999.0,-999.0,-999.0,3.016,27.804,66.454,1.962,1.414,-999.0,22.435,-2.114,-1.578,44.019,-1.424,1.357,12.691,-0.235,93.294,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100856,101.834,34.58,72.698,43.237,-999.0,-999.0,-999.0,2.526,43.237,77.063,0.589,1.215,-999.0,48.492,0.763,3.128,28.571,0.282,-0.675,12.631,-2.962,252.489,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100857,-999.0,90.371,70.82,30.457,-999.0,-999.0,-999.0,1.902,30.457,89.55,2.352,-1.396,-999.0,26.713,-2.383,-0.152,62.838,-1.58,1.573,36.471,-2.242,85.065,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00081448039868,s,t,0.00265331133733
100859,116.386,8.225,88.634,89.713,-999.0,-999.0,-999.0,1.777,19.744,193.432,1.47,1.24,-999.0,44.886,2.404,3.081,65.981,1.681,-1.579,12.46,-1.867,302.789,1,82.565,1.785,0.779,-999.0,-999.0,-999.0,82.565,0.000461025356734,s,t,0.00150187015894
100861,121.302,30.114,84.656,22.533,5.696,1134.678,-7.988,2.808,26.199,212.248,0.789,-0.988,0.709,45.297,1.252,2.019,35.733,2.018,-1.563,6.345,1.584,290.941,2,68.417,-2.498,0.021,62.802,3.197,2.985,131.219,0.000461281573949,s,t,0.00150270483101
100863,97.873,11.689,68.251,74.272,0.806,105.83,1.294,2.433,42.274,255.27,2.645,0.334,0.132,22.342,0.531,0.884,59.096,0.633,-2.969,33.03,-2.703,345.27,3,84.357,1.61,0.756,58.296,0.804,-0.552,173.833,0.00572068250088,s,t,0.018636116672
100868,112.861,35.076,74.567,52.077,-999.0,-999.0,-999.0,2.574,3.87,126.271,1.293,1.412,-999.0,33.278,-0.633,-0.572,43.019,-0.137,1.953,27.383,0.881,154.22,1,49.974,-3.972,-2.233,-999.0,-999.0,-999.0,49.974,0.000461281573949,s,t,0.00150270483101
100872,93.572,24.731,69.748,5.432,-999.0,-999.0,-999.0,2.969,5.432,60.013,0.94,-1.404,-999.0,30.93,-1.517,2.424,29.084,-0.33,-0.298,14.864,-1.572,139.863,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100874,127.469,32.478,79.006,93.087,5.205,1024.629,-6.37,1.986,6.645,247.945,0.738,1.405,0.741,54.901,-2.089,0.534,40.496,-2.06,2.519,41.511,1.705,289.504,2,85.054,-3.236,-0.884,67.494,1.968,-2.834,152.547,0.000461281573949,s,t,0.00150270483101
100875,122.711,70.351,78.268,14.168,-999.0,-999.0,-999.0,3.017,44.598,125.832,2.609,-1.207,-999.0,21.423,1.482,0.049,55.9,0.43,2.877,22.186,-0.361,225.167,1,48.509,0.095,0.561,-999.0,-999.0,-999.0,48.509,0.00572068250088,s,t,0.018636116672
100879,99.525,33.305,72.423,30.175,-999.0,-999.0,-999.0,2.438,11.286,102.025,0.734,-1.253,-999.0,39.775,-0.297,2.506,29.176,-1.421,-1.615,9.728,1.223,273.597,1,33.074,1.058,0.227,-999.0,-999.0,-999.0,33.074,0.00572068250088,s,t,0.018636116672
100880,86.462,40.439,55.301,50.803,-999.0,-999.0,-999.0,2.601,5.777,113.8,1.371,1.414,-999.0,24.326,0.299,-1.77,33.361,0.552,1.924,34.24,-3.076,172.704,1,56.112,0.204,-0.146,-999.0,-999.0,-999.0,56.112,0.00081448039868,s,t,0.00265331133733
100883,130.142,41.024,91.83,50.76,-999.0,-999.0,-999.0,2.55,1.914,139.663,0.916,1.384,-999.0,45.811,-0.188,-1.448,41.947,-1.129,0.921,18.336,-0.744,160.777,1,51.905,-0.151,2.609,-999.0,-999.0,-999.0,51.905,0.000461281573949,s,t,0.00150270483101
100884,103.762,25.266,78.667,5.764,-999.0,-999.0,-999.0,3.017,5.764,69.884,0.99,-1.411,-999.0,35.112,-0.461,-1.177,34.772,0.569,2.271,6.026,0.149,101.72,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100886,113.859,28.324,41.817,290.63,3.071,767.01,-2.329,0.839,66.204,599.092,0.346,1.394,1.0,85.271,0.657,0.277,29.498,0.142,0.939,180.982,0.549,666.328,3,216.288,1.706,-2.239,124.167,-1.365,2.368,484.323,0.000461281573949,s,t,0.00150270483101
100887,164.876,16.478,100.346,20.602,-999.0,-999.0,-999.0,2.936,20.602,91.679,0.637,-1.095,-999.0,56.02,1.016,1.145,35.659,2.061,-1.599,39.846,-2.039,252.958,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
100890,101.778,13.904,65.822,42.259,6.323,878.348,-9.508,2.97,5.118,142.272,1.297,1.396,0.915,28.953,-0.35,-0.213,37.558,-0.243,3.102,31.964,-2.777,185.4,2,45.185,3.86,-0.448,30.575,-2.463,1.604,75.76,0.000461281573949,s,t,0.00150270483101
100893,122.804,6.727,83.283,16.065,-999.0,-999.0,-999.0,2.873,16.065,85.193,0.571,-0.457,-999.0,54.22,0.847,1.477,30.973,1.314,-1.358,34.549,-1.564,257.181,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100894,106.1,39.763,77.753,30.848,-999.0,-999.0,-999.0,2.434,5.215,115.057,0.752,-1.222,-999.0,47.733,-0.18,2.43,35.908,-0.268,-0.002,11.132,-2.932,178.653,1,31.416,1.73,-1.368,-999.0,-999.0,-999.0,31.416,0.00572068250088,s,t,0.018636116672
100897,89.343,0.599,54.729,26.029,-999.0,-999.0,-999.0,3.033,27.078,86.408,0.944,1.154,-999.0,28.195,0.45,2.254,26.625,0.437,-0.996,27.18,-1.019,149.585,1,31.588,-1.847,1.043,-999.0,-999.0,-999.0,31.588,0.000461281573949,s,t,0.00150270483101
100898,105.492,25.67,83.365,24.406,-999.0,-999.0,-999.0,2.597,24.406,72.056,0.926,-1.201,-999.0,37.412,-2.415,-0.103,34.644,-1.05,-2.312,16.185,2.825,135.498,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100899,101.801,40.83,27.647,193.555,2.29,335.728,2.17,1.074,4.581,318.734,0.992,1.371,0.388,26.919,-0.478,-0.21,26.713,-0.751,0.829,147.352,0.166,390.971,2,219.317,-0.721,-3.116,45.785,-3.011,-0.932,265.102,0.000461281573949,s,t,0.00150270483101
100902,137.297,106.339,83.905,81.362,-999.0,-999.0,-999.0,2.105,26.005,155.645,1.043,-0.021,-999.0,44.829,0.362,-0.374,46.765,1.108,1.595,65.768,-0.97,252.799,1,64.051,-1.276,3.113,-999.0,-999.0,-999.0,64.051,0.00081448039868,s,t,0.00265331133733
100909,98.151,45.888,75.082,5.52,-999.0,-999.0,-999.0,2.898,5.52,76.066,1.24,-1.412,-999.0,33.957,-0.266,1.097,42.109,-0.289,-1.801,16.255,2.343,194.393,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100913,130.738,21.842,66.087,198.934,0.753,86.937,3.419,1.273,2.49,304.758,0.905,1.414,0.003,52.766,-0.111,-0.237,47.756,0.988,0.404,103.538,0.092,323.31,2,121.264,2.264,3.086,82.972,1.511,-2.858,204.236,0.00081448039868,s,t,0.00265331133733
100915,156.786,50.71,96.823,1.143,-999.0,-999.0,-999.0,3.71,1.143,62.625,1.738,-1.385,-999.0,22.869,-1.134,2.418,39.756,0.969,-0.638,16.28,2.667,77.084,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100920,150.357,33.371,98.039,22.876,-999.0,-999.0,-999.0,3.098,22.876,98.837,1.427,1.414,-999.0,40.718,2.1,2.669,58.119,1.847,-0.419,10.92,1.029,141.852,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
100922,142.121,55.962,113.292,17.284,-999.0,-999.0,-999.0,2.633,17.284,105.564,0.929,-1.378,-999.0,54.725,0.786,2.088,50.839,-0.217,-1.76,38.694,-0.395,167.126,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
100923,107.359,40.252,69.706,0.704,-999.0,-999.0,-999.0,3.253,0.704,63.121,1.399,-1.405,-999.0,26.31,0.623,-3.13,36.81,-0.347,0.048,11.055,-2.957,47.216,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100927,137.664,37.585,104.055,10.907,-999.0,-999.0,-999.0,3.252,10.907,93.194,0.958,1.414,-999.0,47.606,1.349,1.475,45.588,0.391,-1.7,8.373,1.996,196.058,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100929,145.01,2.116,106.647,0.746,-999.0,-999.0,-999.0,3.545,0.746,77.823,0.829,-1.409,-999.0,42.551,0.348,1.518,35.272,2.032,-1.601,6.587,-1.74,48.902,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
100932,124.96,17.599,66.081,125.561,4.455,485.949,-4.742,1.829,23.207,196.125,1.177,1.241,0.635,38.396,-1.885,-3.011,45.21,-1.969,1.445,78.216,1.742,279.035,2,75.908,1.759,-1.48,36.611,-2.696,-0.562,112.519,0.000461281573949,s,t,0.00150270483101
100933,126.41,51.946,75.56,89.767,-999.0,-999.0,-999.0,2.554,6.411,176.842,0.473,1.412,-999.0,56.895,1.362,0.571,26.904,1.077,-1.967,56.907,-0.515,264.945,1,93.043,-0.51,2.953,-999.0,-999.0,-999.0,93.043,0.000461281573949,s,t,0.00150270483101
100935,137.839,0.647,57.488,160.026,-999.0,-999.0,-999.0,1.88,1.503,228.895,1.036,1.01,-999.0,34.456,-1.362,0.634,35.709,-1.751,2.474,129.728,2.464,342.012,1,158.729,0.509,-0.89,-999.0,-999.0,-999.0,158.729,0.00572068250088,s,t,0.018636116672
